Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
java-client,io.appium.java_client.android,Activity,Activity,7,1,2,25,0,,
java-client,io.appium.java_client.android,AndroidBatteryInfo,AndroidBatteryInfo,3,1,1,9,0,,
java-client,io.appium.java_client.android,AndroidBatteryInfo,getState,0,5,0,13,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,2,94,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,2,106,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,3,116,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,2,128,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,3,138,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,2,150,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,3,160,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,2,172,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,2,182,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,2,206,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,1,230,0,,
java-client,io.appium.java_client.android,AndroidDriver,AndroidDriver,3,1,2,239,0,,
java-client,io.appium.java_client.android,AndroidDriver,endTestCoverage,3,1,2,253,0,,
java-client,io.appium.java_client.android,AndroidDriver,getBatteryInfo,3,1,0,265,0,,
java-client,io.appium.java_client.android,AndroidDriver,getLocationContext,3,1,0,270,0,,
java-client,io.appium.java_client.android,AndroidDriver,getLogcatClient,6,2,0,275,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,currentActivityCommand,3,1,0,35,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,currentPackageCommand,3,1,0,45,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,endTestCoverageCommand,5,1,2,55,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,getSupportedPerformanceDataTypesCommand,3,1,0,71,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,getPerformanceDataCommand,5,1,3,82,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,getDisplayDensityCommand,3,1,0,118,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,getNetworkConnectionCommand,3,1,0,128,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,getSystemBarsCommand,3,1,0,138,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,isLockedCommand,3,1,0,149,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,fingerPrintCommand,3,1,1,159,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,openNotificationsCommand,3,1,0,171,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,setConnectionCommand,5,1,1,181,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,startActivityCommand,11,1,9,195,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,toggleLocationServicesCommand,3,1,0,243,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,unlockCommand,3,1,0,253,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,replaceElementValueCommand,5,1,2,264,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,sendSMSCommand,4,1,2,283,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,gsmCallCommand,5,1,2,303,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,gsmSignalStrengthCommand,3,1,1,320,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,gsmVoiceCommand,3,1,1,339,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,networkSpeedCommand,3,1,1,354,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,powerCapacityCommand,3,1,1,369,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,powerACCommand,3,1,1,384,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,toggleWifiCommand,3,1,0,399,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,toggleAirplaneCommand,3,1,0,409,0,,
java-client,io.appium.java_client.android,AndroidMobileCommandHelper,toggleDataCommand,3,1,0,419,0,,
java-client,io.appium.java_client.android,AndroidStartScreenRecordingOptions,startScreenRecordingOptions,3,1,0,34,0,,
java-client,io.appium.java_client.android,AndroidStartScreenRecordingOptions,withBitRate,4,1,1,38,0,,
java-client,io.appium.java_client.android,AndroidStartScreenRecordingOptions,withUploadOptions,3,1,1,53,0,,
java-client,io.appium.java_client.android,AndroidStartScreenRecordingOptions,withVideoSize,4,1,1,61,0,,
java-client,io.appium.java_client.android,AndroidStartScreenRecordingOptions,enableBugReport,4,1,0,75,0,,
java-client,io.appium.java_client.android,AndroidStartScreenRecordingOptions,withTimeLimit,3,1,1,87,0,,
java-client,io.appium.java_client.android,AndroidStartScreenRecordingOptions,build,8,1,0,106,0,,
java-client,io.appium.java_client.android,AndroidStopScreenRecordingOptions,stopScreenRecordingOptions,3,1,0,24,0,,
java-client,io.appium.java_client.android,AndroidTouchAction,AndroidTouchAction,3,1,1,38,0,,
java-client,io.appium.java_client.android,AuthenticatesByFinger,fingerPrint,9,1,1,13,0,,
java-client,io.appium.java_client.android,CanReplaceElementValue,replaceElementValue,9,1,2,14,0,,
java-client,io.appium.java_client.android,HasAndroidClipboard,setClipboard,5,1,3,32,0,,
java-client,io.appium.java_client.android,HasAndroidClipboard,setClipboardText,3,1,2,47,0,io.appium.java_client.android.HasAndroidClipboard,io.appium.java_client.android.HasAndroidClipboard
java-client,io.appium.java_client.android,HasAndroidDeviceDetails,getDisplayDensity,9,1,0,15,0,,
java-client,io.appium.java_client.android,HasAndroidDeviceDetails,getSystemBars,9,1,0,30,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,ignoreUnimportantViews,3,1,1,25,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,configuratorSetWaitForIdleTimeout,3,1,1,39,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,configuratorSetWaitForSelectorTimeout,3,1,1,50,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,configuratorSetScrollAcknowledgmentTimeout,3,1,1,61,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,configuratorSetKeyInjectionDelay,3,1,1,72,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,configuratorSetActionAcknowledgmentTimeout,3,1,1,83,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,normalizeTagNames,3,1,1,94,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,setShouldUseCompactResponses,3,1,1,111,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,setElementResponseAttributes,3,1,1,123,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,allowInvisibleElements,3,1,1,134,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,enableNotificationListener,3,1,1,145,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,shutdownOnPowerDisconnect,3,1,1,158,0,,
java-client,io.appium.java_client.android,HasAndroidSettings,setTrackScrollEvents,3,1,1,169,0,,
java-client,io.appium.java_client.android,HasNotifications,openNotifications,9,1,0,12,0,,
java-client,io.appium.java_client.android,HasSupportedPerformanceDataType,getSupportedPerformanceDataTypes,9,1,0,16,0,,
java-client,io.appium.java_client.android,HasSupportedPerformanceDataType,getPerformanceData,9,1,3,35,0,,
java-client,io.appium.java_client.android,ListensToLogcatMessages,getLogcatClient,0,1,0,31,0,,
java-client,io.appium.java_client.android,ListensToLogcatMessages,startLogcatBroadcast,3,1,0,33,0,io.appium.java_client.android.ListensToLogcatMessages,io.appium.java_client.android.ListensToLogcatMessages
java-client,io.appium.java_client.android,ListensToLogcatMessages,startLogcatBroadcast,3,1,1,42,0,io.appium.java_client.android.ListensToLogcatMessages,io.appium.java_client.android.ListensToLogcatMessages
java-client,io.appium.java_client.android,ListensToLogcatMessages,startLogcatBroadcast,11,1,2,52,0,io.appium.java_client.android.ListensToLogcatMessages,io.appium.java_client.android.ListensToLogcatMessages
java-client,io.appium.java_client.android,ListensToLogcatMessages,addLogcatMessagesListener,3,1,1,70,0,io.appium.java_client.android.ListensToLogcatMessages,io.appium.java_client.android.ListensToLogcatMessages
java-client,io.appium.java_client.android,ListensToLogcatMessages,addLogcatErrorsListener,3,1,1,82,0,io.appium.java_client.android.ListensToLogcatMessages,io.appium.java_client.android.ListensToLogcatMessages
java-client,io.appium.java_client.android,ListensToLogcatMessages,addLogcatConnectionListener,3,1,1,94,0,io.appium.java_client.android.ListensToLogcatMessages,io.appium.java_client.android.ListensToLogcatMessages
java-client,io.appium.java_client.android,ListensToLogcatMessages,addLogcatDisconnectionListener,3,1,1,107,0,io.appium.java_client.android.ListensToLogcatMessages,io.appium.java_client.android.ListensToLogcatMessages
java-client,io.appium.java_client.android,ListensToLogcatMessages,removeAllLogcatListeners,3,1,0,120,0,io.appium.java_client.android.ListensToLogcatMessages,io.appium.java_client.android.ListensToLogcatMessages
java-client,io.appium.java_client.android,ListensToLogcatMessages,stopLogcatBroadcast,4,1,0,127,0,io.appium.java_client.android.ListensToLogcatMessages,io.appium.java_client.android.ListensToLogcatMessages
java-client,io.appium.java_client.android,StartsActivity,startActivity,3,1,1,34,0,,
java-client,io.appium.java_client.android,StartsActivity,currentActivity,9,1,0,62,0,,
java-client,io.appium.java_client.android,StartsActivity,getCurrentPackage,9,1,0,81,0,,
java-client,io.appium.java_client.android,SupportsGpsStateManagement,toggleLocationServices,9,1,0,13,0,,
java-client,io.appium.java_client.android,SupportsGpsStateManagement,isLocationServicesEnabled,3,1,0,27,0,,
java-client,io.appium.java_client.android,SupportsNetworkStateManagement,toggleWifi,10,1,0,18,0,,
java-client,io.appium.java_client.android,SupportsNetworkStateManagement,toggleAirplaneMode,10,1,0,36,0,,
java-client,io.appium.java_client.android,SupportsNetworkStateManagement,toggleData,10,1,0,55,0,,
java-client,io.appium.java_client.android,SupportsSpecialEmulatorCommands,sendSMS,9,1,2,21,0,,
java-client,io.appium.java_client.android,SupportsSpecialEmulatorCommands,makeGsmCall,9,1,2,46,0,,
java-client,io.appium.java_client.android,SupportsSpecialEmulatorCommands,setGsmSignalStrength,9,1,1,71,0,,
java-client,io.appium.java_client.android,SupportsSpecialEmulatorCommands,setGsmVoice,9,1,1,94,0,,
java-client,io.appium.java_client.android,SupportsSpecialEmulatorCommands,setNetworkSpeed,9,1,1,116,0,,
java-client,io.appium.java_client.android,SupportsSpecialEmulatorCommands,setPowerCapacity,9,1,1,138,0,,
java-client,io.appium.java_client.android,SupportsSpecialEmulatorCommands,setPowerAC,9,1,1,160,0,,
java-client,io.appium.java_client.android,AndroidAbilityToUseSupplierTest,horizontalSwipingWithSupplier,9,1,0,48,1,,
java-client,io.appium.java_client.android,AndroidAbilityToUseSupplierTest,verticalSwipingWithSupplier,8,1,0,61,1,,
java-client,io.appium.java_client.android,AndroidActivityTest,setUp,4,1,0,28,0,,
java-client,io.appium.java_client.android,AndroidActivityTest,startActivityInThisAppTestCase,5,1,0,33,1,,
java-client,io.appium.java_client.android,AndroidActivityTest,startActivityWithWaitingAppTestCase,5,1,0,41,1,,
java-client,io.appium.java_client.android,AndroidActivityTest,startActivityInNewAppTestCase,7,1,0,51,1,,
java-client,io.appium.java_client.android,AndroidActivityTest,startActivityInNewAppTestCaseWithoutClosingApp,10,1,0,59,1,,
java-client,io.appium.java_client.android,AndroidAppStringsTest,getAppStrings,3,1,0,25,1,,
java-client,io.appium.java_client.android,AndroidAppStringsTest,getGetAppStringsUsingLang,3,1,0,29,1,,
java-client,io.appium.java_client.android,AndroidConnectionTest,test1,4,1,0,31,1,,
java-client,io.appium.java_client.android,AndroidConnectionTest,test2,8,1,0,39,1,,
java-client,io.appium.java_client.android,AndroidConnectionTest,test3,6,1,0,53,1,,
java-client,io.appium.java_client.android,AndroidContextTest,beforeClass2,5,1,0,28,0,,
java-client,io.appium.java_client.android,AndroidContextTest,testGetContext,3,1,0,34,1,,
java-client,io.appium.java_client.android,AndroidContextTest,testGetContextHandles,3,1,0,38,1,,
java-client,io.appium.java_client.android,AndroidContextTest,testSwitchContext,7,1,0,42,1,,
java-client,io.appium.java_client.android,AndroidContextTest,testContextError,3,1,0,50,1,,
java-client,io.appium.java_client.android,AndroidDataMatcherTest,testFindByDataMatcher,7,1,0,33,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,sendSMSTest,8,1,0,44,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,getStatusTest,3,1,0,54,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,gsmCallTest,9,1,0,59,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,toggleWiFi,8,1,0,69,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,toggleAirplane,8,1,0,78,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,toggleData,8,1,0,87,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,gsmSignalStrengthTest,8,1,0,96,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,gsmVoiceTest,8,1,0,105,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,networkSpeedTest,8,1,0,114,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,powerTest,9,1,0,123,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,getDeviceTimeTest,4,1,0,133,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,isAppInstalledTest,3,1,0,139,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,isAppNotInstalledTest,3,1,0,144,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,closeAppTest,5,1,0,149,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,pushFileTest,7,1,0,156,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,pushTempFileTest,13,1,0,169,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,toggleLocationServicesTest,3,1,0,187,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,geolocationTest,4,1,0,192,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,orientationTest,6,1,0,198,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,lockTest,10,1,0,206,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,runAppInBackgroundTest,6,1,0,217,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,testApplicationsManagement,10,1,0,225,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,pullFileTest,4,1,0,237,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,resetTest,3,1,0,244,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,deviceDetailsAndKeyboardTest,5,1,0,249,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,getSupportedPerformanceDataTypesTest,13,2,0,256,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,getPerformanceDataTest,10,3,0,277,1,,
java-client,io.appium.java_client.android,AndroidDriverTest,getCurrentPackageTest,3,1,0,294,1,,
java-client,io.appium.java_client.android,AndroidElementTest,setup,4,1,0,32,0,,
java-client,io.appium.java_client.android,AndroidElementTest,findByAccessibilityIdTest,4,1,0,38,1,,
java-client,io.appium.java_client.android,AndroidElementTest,findByAndroidUIAutomatorTest,5,1,0,45,1,,
java-client,io.appium.java_client.android,AndroidElementTest,replaceValueTest,11,1,0,57,1,,
java-client,io.appium.java_client.android,AndroidElementTest,scrollingToSubElement,6,1,0,71,1,,
java-client,io.appium.java_client.android,AndroidElementTest,setValueTest,8,1,0,81,1,,
java-client,io.appium.java_client.android,AndroidFunctionTest,startWebViewActivity,6,2,0,68,0,,
java-client,io.appium.java_client.android,AndroidFunctionTest,setUp,3,1,0,76,0,,
java-client,io.appium.java_client.android,AndroidFunctionTest,complexWaitingTestWithPreCondition,7,1,0,82,1,,
java-client,io.appium.java_client.android,AndroidFunctionTest,complexWaitingTestWithPostConditions,31,4,0,95,1,,
java-client,io.appium.java_client.android,AndroidFunctionTest,nullPointerExceptionSafetyTestWithPrecondition,4,1,0,130,1,,
java-client,io.appium.java_client.android,AndroidFunctionTest,nullPointerExceptionSafetyTestWithPostConditions,4,1,0,137,1,,
java-client,io.appium.java_client.android,AndroidLogcatListenerTest,verifyLogcatListenerCanBeAssigned,21,1,0,14,1,,
java-client,io.appium.java_client.android,AndroidScreenRecordTest,setUp,4,1,0,16,0,,
java-client,io.appium.java_client.android,AndroidScreenRecordTest,verifyBasicScreenRecordingWorks,13,2,0,22,1,,
java-client,io.appium.java_client.android,AndroidSearchingTest,setup,4,1,0,31,0,,
java-client,io.appium.java_client.android,AndroidSearchingTest,findByAccessibilityIdTest,4,1,0,37,1,,
java-client,io.appium.java_client.android,AndroidSearchingTest,findByAndroidUIAutomatorTest,5,1,0,42,1,,
java-client,io.appium.java_client.android,AndroidSearchingTest,findByXPathTest,5,1,0,54,1,,
java-client,io.appium.java_client.android,AndroidSearchingTest,findScrollable,5,1,0,60,1,,
java-client,io.appium.java_client.android,AndroidTouchTest,setUp,3,1,0,26,0,,
java-client,io.appium.java_client.android,AndroidTouchTest,dragNDropByElementTest,11,1,0,31,1,,
java-client,io.appium.java_client.android,AndroidTouchTest,dragNDropByElementAndDurationTest,11,1,0,48,1,,
java-client,io.appium.java_client.android,AndroidTouchTest,dragNDropByCoordinatesTest,13,1,0,67,1,,
java-client,io.appium.java_client.android,AndroidTouchTest,dragNDropByCoordinatesAndDurationTest,13,1,0,87,1,,
java-client,io.appium.java_client.android,AndroidTouchTest,pressByCoordinatesTest,7,1,0,109,1,,
java-client,io.appium.java_client.android,AndroidTouchTest,pressByElementTest,6,1,0,121,1,,
java-client,io.appium.java_client.android,AndroidTouchTest,tapActionTestByElement,11,1,0,132,1,,
java-client,io.appium.java_client.android,AndroidTouchTest,tapActionTestByCoordinates,12,1,0,150,1,,
java-client,io.appium.java_client.android,AndroidTouchTest,horizontalSwipingTest,12,1,0,168,1,,
java-client,io.appium.java_client.android,AndroidTouchTest,multiTouchTest,7,1,0,188,1,,
java-client,io.appium.java_client.android,AndroidViewMatcherTest,testFindByViewMatcher,5,1,0,33,1,,
java-client,io.appium.java_client.android,BaseAndroidTest,beforeClass,6,1,0,34,0,,
java-client,io.appium.java_client.android,BaseAndroidTest,afterClass,8,3,0,51,0,,
java-client,io.appium.java_client.android,BaseEspressoTest,beforeClass,9,2,0,32,0,,
java-client,io.appium.java_client.android,BaseEspressoTest,afterClass,8,3,0,51,0,,
java-client,io.appium.java_client.android,BatteryTest,veryGettingBatteryInformation,5,1,0,28,1,,
java-client,io.appium.java_client.android,ClipboardTest,setUp,3,1,0,26,0,,
java-client,io.appium.java_client.android,ClipboardTest,verifySetAndGetClipboardText,5,1,0,30,1,,
java-client,io.appium.java_client.android,ExecuteCDPCommandTest,setUp,10,1,0,48,0,,
java-client,io.appium.java_client.android,ExecuteCDPCommandTest,tearDown,8,3,0,65,0,,
java-client,io.appium.java_client.android,ExecuteCDPCommandTest,testExecuteCDPCommandWithoutParam,6,1,0,79,1,,
java-client,io.appium.java_client.android,ExecuteCDPCommandTest,testExecuteCDPCommandWithParams,8,1,0,87,1,,
java-client,io.appium.java_client.android,ExecuteDriverScriptTest,verifyBasicScriptExecution,6,1,0,35,1,,
java-client,io.appium.java_client.android,FingerPrintTest,initDriver,5,1,0,39,0,,
java-client,io.appium.java_client.android,FingerPrintTest,beforeClass,7,2,0,48,0,,
java-client,io.appium.java_client.android,FingerPrintTest,afterClass,5,2,0,60,0,,
java-client,io.appium.java_client.android,FingerPrintTest,findElementByText,3,1,1,69,0,,
java-client,io.appium.java_client.android,FingerPrintTest,clickNext,3,1,0,76,0,,
java-client,io.appium.java_client.android,FingerPrintTest,clickFingerPrintNext,3,1,0,80,0,,
java-client,io.appium.java_client.android,FingerPrintTest,clickOKInPopup,3,1,0,84,0,,
java-client,io.appium.java_client.android,FingerPrintTest,enterPasswordAndContinue,3,1,0,88,0,,
java-client,io.appium.java_client.android,FingerPrintTest,clickOnSecurity,3,1,0,92,0,,
java-client,io.appium.java_client.android,FingerPrintTest,before,9,1,0,98,0,,
java-client,io.appium.java_client.android,FingerPrintTest,fingerPrintTest,14,1,0,112,1,,
java-client,io.appium.java_client.android,FingerPrintTest,after,10,1,0,130,0,,
java-client,io.appium.java_client.android,ImagesComparisonTest,verifyFeaturesMatching,11,1,0,40,1,,
java-client,io.appium.java_client.android,ImagesComparisonTest,verifyOccurrencesLookup,6,1,0,58,1,,
java-client,io.appium.java_client.android,ImagesComparisonTest,verifySimilarityCalculation,6,1,0,68,1,,
java-client,io.appium.java_client.android,IntentTest,beforeClass,9,2,0,20,0,,
java-client,io.appium.java_client.android,IntentTest,afterClass,8,3,0,37,0,,
java-client,io.appium.java_client.android,IntentTest,startActivityWithIntent,9,1,0,50,1,,
java-client,io.appium.java_client.android,IntentTest,startActivityWithDefaultIntentAndDefaultCategoryWithOptionalArgs,5,1,0,65,1,,
java-client,io.appium.java_client.android,KeyCodeTest,setUp,4,1,0,34,0,,
java-client,io.appium.java_client.android,KeyCodeTest,pressKeyCodeTest,4,1,0,40,1,,
java-client,io.appium.java_client.android,KeyCodeTest,pressKeyCodeWithMetastateTest,6,1,0,47,1,,
java-client,io.appium.java_client.android,KeyCodeTest,pressKeyAndGenerateIMEActionTest,5,1,0,56,1,,
java-client,io.appium.java_client.android,KeyCodeTest,longPressKeyCodeTest,6,1,0,68,1,,
java-client,io.appium.java_client.android,KeyCodeTest,longPressKeyCodeWithMetastateTest,7,1,0,77,1,,
java-client,io.appium.java_client.android,LogEventTest,verifyLoggingCustomEvents,12,1,0,31,1,,
java-client,io.appium.java_client.android,OpenNotificationsTest,openNotification,10,1,0,14,1,,
java-client,io.appium.java_client.android,SettingTest,ignoreUnimportantViewsTest,6,1,0,15,1,,
java-client,io.appium.java_client.android,SettingTest,configuratorTest,12,1,0,25,1,,
java-client,io.appium.java_client.android,SettingTest,testNormalizeTagNames,5,1,0,42,1,,
java-client,io.appium.java_client.android,SettingTest,testSetShouldUseCompactResponses,5,1,0,50,1,,
java-client,io.appium.java_client.android,SettingTest,testSetElementResponseAttributes,5,1,0,58,1,,
java-client,io.appium.java_client.android,SettingTest,testAllowInvisibleElements,5,1,0,66,1,,
java-client,io.appium.java_client.android,SettingTest,testEnableNotificationListener,5,1,0,74,1,,
java-client,io.appium.java_client.android,SettingTest,testShutdownOnPowerDisconnect,5,1,0,82,1,,
java-client,io.appium.java_client.android,SettingTest,testSetTrackScrollEvents,5,1,0,90,1,,
java-client,io.appium.java_client.android,SettingTest,testSettingByString,7,1,0,98,1,,
java-client,io.appium.java_client.android,SettingTest,setMultipleSettings,16,1,0,109,1,,
java-client,io.appium.java_client.android,SettingTest,assertJSONElementContains,3,1,2,127,0,,
java-client,io.appium.java_client.android,UIAutomator2Test,afterMethod,3,1,0,20,0,,
java-client,io.appium.java_client.android,UIAutomator2Test,testLandscapeRightRotation,6,1,0,25,1,,
java-client,io.appium.java_client.android,UIAutomator2Test,testLandscapeLeftRotation,6,1,0,35,1,,
java-client,io.appium.java_client.android,UIAutomator2Test,testPortraitUpsideDown,6,1,0,45,1,,
java-client,io.appium.java_client.android,UIAutomator2Test,testToastMSGIsDisplayed,18,1,0,55,1,,
java-client,io.appium.java_client.android.appmanagement,AndroidInstallApplicationOptions,withReplaceEnabled,4,1,0,37,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidInstallApplicationOptions,withReplaceDisabled,4,1,0,48,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidInstallApplicationOptions,withTimeout,5,1,1,59,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidInstallApplicationOptions,withAllowTestPackagesEnabled,4,1,0,72,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidInstallApplicationOptions,withAllowTestPackagesDisabled,4,1,0,82,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidInstallApplicationOptions,withUseSdcardEnabled,4,1,0,93,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidInstallApplicationOptions,withUseSdcardDisabled,4,1,0,104,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidInstallApplicationOptions,withGrantPermissionsEnabled,4,1,0,115,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidInstallApplicationOptions,withGrantPermissionsDisabled,4,1,0,127,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidInstallApplicationOptions,build,9,1,0,139,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidRemoveApplicationOptions,withTimeout,5,1,1,34,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidRemoveApplicationOptions,withKeepDataEnabled,4,1,0,48,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidRemoveApplicationOptions,withKeepDataDisabled,4,1,0,58,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidRemoveApplicationOptions,build,6,1,0,69,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidTerminateApplicationOptions,withTimeout,5,1,1,33,0,,
java-client,io.appium.java_client.android.appmanagement,AndroidTerminateApplicationOptions,build,5,1,0,46,0,,
java-client,io.appium.java_client.android.connection,ConnectionState,getBitMask,3,1,0,26,0,,
java-client,io.appium.java_client.android.connection,ConnectionState,ConnectionState,3,1,1,30,0,,
java-client,io.appium.java_client.android.connection,ConnectionState,isAirplaneModeEnabled,3,1,0,34,0,,
java-client,io.appium.java_client.android.connection,ConnectionState,isWiFiEnabled,3,1,0,43,0,,
java-client,io.appium.java_client.android.connection,ConnectionState,isDataEnabled,3,1,0,52,0,,
java-client,io.appium.java_client.android.connection,ConnectionStateBuilder,ConnectionStateBuilder,3,1,0,26,0,,
java-client,io.appium.java_client.android.connection,ConnectionStateBuilder,ConnectionStateBuilder,3,1,1,33,0,,
java-client,io.appium.java_client.android.connection,ConnectionStateBuilder,ConnectionStateBuilder,3,1,1,43,0,,
java-client,io.appium.java_client.android.connection,ConnectionStateBuilder,withAirplaneModeEnabled,4,1,0,53,0,,
java-client,io.appium.java_client.android.connection,ConnectionStateBuilder,withAirplaneModeDisabled,4,1,0,66,0,,
java-client,io.appium.java_client.android.connection,ConnectionStateBuilder,withWiFiEnabled,4,1,0,77,0,,
java-client,io.appium.java_client.android.connection,ConnectionStateBuilder,withWiFiDisabled,4,1,0,87,0,,
java-client,io.appium.java_client.android.connection,ConnectionStateBuilder,withDataEnabled,4,1,0,97,0,,
java-client,io.appium.java_client.android.connection,ConnectionStateBuilder,withDataDisabled,4,1,0,108,0,,
java-client,io.appium.java_client.android.connection,ConnectionStateBuilder,build,3,1,0,119,0,,
java-client,io.appium.java_client.android.connection,HasNetworkConnection,setConnection,10,1,1,33,0,io.appium.java_client.android.connection.HasNetworkConnection,io.appium.java_client.android.connection.HasNetworkConnection
java-client,io.appium.java_client.android.connection,HasNetworkConnection,getConnection,10,1,0,61,0,,
java-client,io.appium.java_client.android.geolocation,AndroidGeoLocation,AndroidGeoLocation,2,1,0,32,0,,
java-client,io.appium.java_client.android.geolocation,AndroidGeoLocation,AndroidGeoLocation,4,1,2,39,0,,
java-client,io.appium.java_client.android.geolocation,AndroidGeoLocation,withLongitude,4,1,1,50,0,,
java-client,io.appium.java_client.android.geolocation,AndroidGeoLocation,withLatitude,4,1,1,61,0,,
java-client,io.appium.java_client.android.geolocation,AndroidGeoLocation,withAltitude,4,1,1,72,0,,
java-client,io.appium.java_client.android.geolocation,AndroidGeoLocation,withSatellites,4,1,1,83,0,,
java-client,io.appium.java_client.android.geolocation,AndroidGeoLocation,withSpeed,4,1,1,95,0,,
java-client,io.appium.java_client.android.geolocation,AndroidGeoLocation,build,9,1,0,107,0,,
